area1,place,time,area,rating,snippet
부산, 태종대,2019년 6월,대한민국,4,산책하며 경치 보기 좋은 곳  오르막 내리막이 비교적 심한 편이라 편한 복장 추천!  다누비 열차(성인 1인 3000원)을 타면 광장~전망대~등대~태종사~광장을 걷지 않고 이용할수 있음  6월에는 태종사에 수국이 많이 피어서 사진찍기 좋음
부산, 태종대,2019년 5월,"부산, 대한민국",3,태종대 경치가 너무 좋아요 걸어가서 구경하는거 강추합니다. 순환열차가 있어서 열차타고 둘러봐도 좋아요 자갈마당에서파는 조개구이도 맛있어요.주변식당은 대체로 맛이없어요
부산, 태종대,2019년 4월,스페인,4," 전망대로 바로 가서, 전망대만 보고 왔는데, 경치는 좋더군요. 따뜻한 차 한잔 하며, 바다 경치를 보고 있노라면,, 행복이 여기구나 싶더라는..."
부산, 태종대,2019년 4월,"서울, 대한민국",5,굳이 길게 줄을 서지 않아도 된다는 점이 가장 좋았음. 열차는 꼭 타야할 것 같음! 부산의 자연경관을 한 눈에 내려다 볼 수 있는 풍경이 멋진 곳임! 화장실도 곳곳에 있어서 편리했음!
부산, 태종대,2019년 3월,"서울, 대한민국",4,절벽이 멋있기는 하나 지형적으로 그 풍광을 감상하기에는 좀 부족하다는 느낌. 등대에서 바라보는 바다의 풍광은 가슴을 시원하게 한다. 그 옆에 있는 절은 시간이 없다면 방문안해도 무방함.
부산, 태종대,2019년 3월,"아산, 대한민국",5,"아이들과 배를 타고 태종대를 관광했는데, 사실 기대없이 탑승을 했으나, 너무 즐겁고 재미있는 시간이었다. 바다에서 본 태종대는 태종대에서 바다를 보는 느낌과 사뭇 다른 느낌을 선사해 주었고, 아이들도 너무나 좋아했다. 태종대 가셔다면 배는 꼭 타보시길!"
부산, 태종대,2019년 2월,"서울, 대한민국",5,여전히 푸른바다와 동해를 떠오르게 하는 거친 매력이 있는 곳입니다 시설도 새로 들어서고 걷기엔 좋은곳입니다 다시 가보고 싶네요
부산, 태종대,2018년 12월,X,4,다누비열차타고 올라가는 것도 편했고  절벽에서 내려다 보는것도 가슴이 뻥 뚫리는 것 같아서 너무 좋았어요 폴라로이드로 사진찍어준다는 분이 자꾸 다가와서 당황스러웠던거는 빼구요 
부산, 태종대,2018년 7월,"부산, 대한민국",4,연인과 산책하기 좋은 곳입니다. 주차장도 입구 앞에 있어 접근성도 좋고(대중교통을 이용한다면 좀 힘들수도..) 한시간 정도면 쭉 돌아볼 수 있어서 걷기도 적당해요.
부산, 태종대,2019년 1월,X,4,태종대 다들 알고 계시는 부산의 관광명소 입니다. 꼬마열차 타고 태종대 가시면 넓고 탁트인 전망에 가슴이 시원 하실겁니다. 그런데 또다른 재미는 그옆에 있는 편의점입니다. 아마 우리 나라 편의점중 가장 전망 좋은 편의점 일겁니다. 떠다니는 배들과 저 멀리 수평선을 보며 먹는 컵라면과 캔커피는 비싼 라운지가 필요 없을 정도 입니다. 물론 이어폰으로 분위기 있는 음악까지 함께라면 금상첨화겠지요
부산, 태종대,2018년 6월,"부산, 대한민국",5,"부산에는 다양한 관광지들이 있습니다. 해운대, 광안리, 남포동 등 다양한 관광지들이 있지만 워낙 유명한 곳이기 때문에 많이들 가보셨을 겁니다. 하지만 태종대는 부산에서도 또다른 섬이라고 불리는 영도  그 영도안에서도 가장 안쪽에 있습니다. 그렇기 때문에 태종대는 부산여행의 마지막, 부산여행의 끝이라고 할 수 있습니다. 남포동에서는 30번, 8번 을 이용해 가실 수 있고 부산역에서는 101번을 타시면 갈 수 있습니다. 남포동과 부산역에서 버스를 타시면 30분정도 걸리니 시간을 넉넉하게 잡고 가시길…"
부산, 태종대,2018년 12월,X,4,바다를 향해 탁 트인 전경을 볼 수 있는 것만으로도 가볼 만한 가치가 있음  내부가 굉장히 넓고 몇몇 부분은 가파른 구간도 있기 땜누에 되도록이면 꼬마열차를 타고 이동하는 것이 좋음. 추운 겨울에는 꼬마열차 시간표를 확실히 체크하면서 시간 계획을 세워 돌아보는 것을 추천함
부산, 태종대,2018년 1월,"서울, 대한민국",4,영도 끝자락에 있는 관광지로 오래전부터 부산의 대표 관광지였죠. 버스타고 가는데 조금 힘들긴 했지만 도착해서 꼬마열차 타고 내려가서 천천히 구경하다 보니 좋았어요. 바다뷰가 정말 좋은데 날씨가 좋으면 더할나위없이 좋을거 같네요. 구석구석 둘러보려면 제법 시간이 걸립니다. 겨울에도 사람이 많아요.
부산, 태종대,2018년 6월,"서울, 대한민국",4,영도의 대표적인 관광지인 태종대 입니다. 영도 등대부터 시작해서 유람선이나 태종대 자갈마당에 늘어선 조개구이집들까지 부산과 영도의 독특한 분위기를 형성하고 있습니다. 아무래도 자연경관을 보기 위해 방문하는 곳인 만큼 날이 좋을 때 방문하길 권합니다.
부산, 태종대,2018년 4월,"Banqiao, 신베이",5,"경치가 아주 아름답습니다. 자갈마당 조개구이, 유람선도 좋아요. 산책로도 걷기 좋습니다. 계절에 따라 꽃도 예쁘게 펴서 관광하기 좋은 곳입니다. 교통이 좀 불편하지만 가볼만해요~~"
부산, 태종대,2018년 11월,"부천, 대한민국",4,"태종대에 버스로 도착하여 150m 정도 걸어서 입구에 도착하면 다누비열차(성인3000원) 이용하여 전망대 및 등대 방문가능,  저희는 날도 좋고 덥지도 않아서 걸어서 가는 것을 선택했습니다. 더운 날  걸어서 가는  것은 추천하지 않지만 이맘때는 걸어서 가는것도 추천합니다.  걸어가는 사람이 많지않아 한적하게 걸을 수 있어  좋습니다. 중간에 화장실도 사용자가 적어 깨끗하게 관리되고 있습니다. 전망대 보다는 좀더 걸어가시면 등대가 볼것이 더많아 추천합니다"
부산, 태종대,2018년 11월,X,4,"부산의 태종대를 여행함. 열차(3000원)을 타고 전망대에 내려서 전망대 구경 후 2~3분만 걸어가면 등대로 가는 곳에 도착함. 2016년도 즈음에는 등대에서 신선바위로 갈 수 있는 길이 있었지만, 지금은 낙석의 위험이 있어서 폐쇄해 놓음. 등대 아래로 계속해서 내려가면 바다 바로 앞까지 내려갈 수 있음. 그곳에서 유람선을 타고 다시 주차장으로 갈 수 있으며, 아닌경우 다시 계단을 올라와야 함. 신선바위의 반대쪽으로 돌아가면, 자갈해변에 갈 수 있음. 탁 트인 바다를 관망할 수 있음."
부산, 태종대,2018년 10월,"서울, 대한민국",5,"태종대 유람선을 타고30-40분코스로 부산을 바다위에서 살펴볼수있는 시간, 바람이 시원하고 갈매기들이 과자를 정확하게 받아먹는 모습을 볼수있음! 태종대에서 회를 먹으면서 바다를 바라볼수있는 장점이 있음! "
부산, 태종대,2018년 7월,X,4,데이트 장소로 생각보다 좋은곳입니다. 여러번 갔었는데 가족 단위로 가기도 좋고 시원하고 산책하기도 좋아요.유람선도 타볼만 하답니다
부산, 태종대,2017년 10월,"부줌부라, 부룬디",5,"태종대가 관광코스로 좋다기 보단, 바다와 꽤 잘되있는 시설물들, 그리고 해안산책로때문에 사람들이 많이 찾지 않나 싶다. 조각물들이나 등대등 바다와 어울리는 공간이라 더 좋은 듯."
부산, 태종대,2017년 10월,"목포, 대한민국",5,"영도에 살 때 자주 갔습니다. 예전에는 무료 입장이고 차도 통행 가능했습니다. 예전이나 지금이나 여전히 좋은 곳입니다. 힘들기는 하지만 도보로 일주하면 약 한 시간 반 정도 걸립니다. 천천히 여행하고 싶은 분들에게 도보 여행 추천합니다. 물론 운행 열차도 타도 좋습니다. 부산에 가면 꼭 들러 보세요. 부산의 맛, 영도의 맛을 느낄 수 있습니다."
부산, 태종대,2018년 9월,X,5,"자연의 행복과 즐거움을 느끼려면 꼭 가봐야 하는 곳이다. 한해에 4번 이상 가보게 되는 태종대는 봄,여름,가을,겨울의 매력이 다 틀려서 4계절 가봐야 하는 멋진 관광 명소다. 특히 걷기 보다는 다누비 열차를 이용해서 각 포인트마다 들려서 면면을 둘려보기를 추천한다. 다누비 비용이 부담스럽지 않기 때문에 이용하면 좋을 듯 하다."
부산, 태종대,2018년 8월,X,5,자연과 풍경이 있는 곳이다 바람쐬러 잠시 나가고 싶다면 부산에서는 태종대 만한 곳이 없는 것 같다 멋진 풍경과 기분 좋은 공기 덕분에 즐거울 수 있는 곳이다
부산, 태종대,2018년 8월,"서울, 대한민국",5,태종대 전망대에서 내려다 보는 바다 조망이 훌륭합니다. 태종애를 순환하는 기차를 전기차로 바꾸었으면 좋겠습니다. 여름철에는 에어컨도 작동했으면 좋겠습니다. 무슨 놀이시설이라고 에커컨이 안된다는 데...이런 것이 불필요한 규제라고 생각합니다.
부산, 태종대,2018년 7월,"서울, 대한민국",4,"조금 아쉬움이 많았던 곳입니다. 부산 시내와 거리도 멀어서 왔다갔다 못해도 한 세 시간은 잡아야할 거 같아요. 제가 갔을 때, 밑으로 내려가는 바다 주변 절벽은 예전엔 입장 가능한 곳이 있었지만 지금은 막아놓은 것 같았어요."
부산, 태종대,2018년 7월,"서울, 대한민국",4,"18시 이후 자차로 들어갈 수 있어서 매우 좋아요, 뷰포인트 가서 가족끼리 한장씩 단 사용요금 있어요 그래도 걸어서 올라가는 것보다 매우 좋음."
부산, 태종대,2018년 7월,"부산, 대한민국",4,태종대도 경치가 좋습니다 태종대 매표소 안으로 들어가면 공원 둘레길이 있는데 천천히 둘러보면 경치 사진도 찍고 가족끼리 여행하기에도 좋습니다
부산, 태종대,2018년 6월,X,5,걷기좋고 수국도 이쁘고 바다도 넘 멋져요 부산여행중에 두번이나 갔다왔어요 6월의 수국축제는 정말 잊지못할 광경이에요
부산, 태종대,2018년 5월,"서울, 대한민국",4,"풍경은 참 좋은데 셔틀열차를 타려면 오래 대기해야 합니다. 대기하는데 바람이 너무 많이 불고 춥기까지 한데, 대기할 수 있는 마땅한 장소가 없어서 좀 불편해요. 바람이 많이 불어 많이 내려갈 수도 없다는 점이 아쉽습니다."
부산, 태종대,2018년 5월,"창원, 대한민국",4,"여행이라고 하여야 하나?  갑자기 부산 태종대 해안을 둘러 보려고 부산으로 차를 몰고 고고... 하늘은 먹구름이 금방 비가올듯 하고 바람은 차가운 상태로 일단 태종대에 가기로 마음을 먹은 만큼 열심히 부산 태종대로 이동 하였다. 주중에 방문하는것이 좋을듯 그리고 걷는것 보다는 관광열차?? 이동수단인 태종대 내부 3,000원 인당을 주고 태종대 등대로 바로 직행... 등대 꼭대기에서 바라다 보는 바다는 어떨까 열심히 계단을 딛고 올라가다 뭉쳐버린 다리... 에고 그리고 멋진 바다를 내려다…"
부산, 태종대,2018년 4월,X,4,평일 1인 3000원? 정도 내면 관광 기차를 타고 태종대 주변을 한바퀴(20분 정도)도는 투어인데  전망대 오르는 코스가 좀 힘 들지만 바다를 원없이 접할 수 있다~ 프레시한 공기가 가득한 숲길을 걸으며 바다 쪽으로 계단을 내려가면 멋진 뷰를 볼 수 있다~
부산, 태종대,2018년 1월,"서울, 대한민국",5,주말엔 사람이 너무 많아서 주중에 가길 추천드려요  주말에 열차타고 올라가는거 사람이 너무 많아서 여름엔 기다리기 힘들더라고요.. 주중에 가는거 추천드려요
부산, 태종대,2018년 3월,"서울, 대한민국",5,부산 관광 전통의 대표 중의 대표~ 여전히 부산을 대표하는 관광지 갔아요 계절마다 절경을 보여주는 곳~
부산, 태종대,2017년 10월,"창원, 대한민국",4,예전에는 놀이기구도 있었는데... 지금은 문을 닫았더라구요... 주차해놓고 바닷길따라 운동겸 산책겸 걷다오기 좋아요~~
부산, 태종대,2018년 2월,서울,3,사람들이 태종대 태종대 하길래 너무 큰 기대를 하고 갔나봐요 그렇게 큰 볼거리는 없어요 밑에 조개구이 집들이 있는데 가격도 좀 비싼것 같구요
부산, 태종대,2018년 1월,"Nippombashi, 일본",5,아 진짜 제발가세요 두번가세요 꼭 6시조금 안되게가서 막차끊키기 전에 가셔서 기차타고 야경보세요(표값 성인기준3000원) 가서 태종대 종점 내려서 가격싸길래 들어간 커피집은 너무 맛있어서 놀랐다는... 꼭 커피한잔들고 가서 야경즐기시다가 오는길에 온천 들려서 즐기고 오시면 그날 여행은 후회 없을거에요 추천합니다.
부산, 태종대,2017년 2월,X,5,바다랑 절벽이 너무 예쁘고 근처에 맛집들이 되게 많고 맛있어요 강력 추천합니다. 꼭 가보세요
부산, 태종대,2018년 1월,"푸켓 시, 태국",2,태종대정상까지는 입구에서 조금떨어진 주차장에 주차를 하고 입장표를 구입하러 매표소에 올라가 다시 열차를 타고 이동을 해야하는 불편함에 막상 정상서 기대할 수 있는 다양한 볼거리를 제공하지 않았읍니다 산책로가 잘되어 있어 차라리 시간이 허락된다면 걸어서 등반하는 코스로 추천합니다
부산, 태종대,2017년 3월,대한민국,4,아주 오래전에 갔던 태종대를 방문했다. 전기차를 타고 태종대 입구에 내려 바닷가로 가보았다. 넓은 바위에는 공룡발자국이 있고 전에 보지 못했던  기암괴석들이 눈에 띄어 새로운 곳을 보는듯 했다. 해가 저무는 경치 또한 장관이다. 나중에 좀더 여유로운 시간을 가지고 다시 방문하고 싶다.
부산, 태종대,2017년 6월,"김해, 대한민국",4,열차타는곳 표끊는곳 이쁘게 잘 정비되어서 정말 편하더라구요.  예전에는 기다릴만한 공간이 넉넉하지 않아서 서있고 힘들었던 기억이 있어요.  걸어서 다니기엔 좀 힘들죠 ㅠ 낮은 산이니까.. 어느정도 열차타고 올라가서 내려올때 걸어오셔도 되요~ 태종대 안에 전망대 정말 좋아요.. 계단 내려가는 중간중간 나무들도 너무 신기하게 울창하게 그늘제공하고 나무터널 안을 시원하게 걸어내려가면 탁트인 바다가 너무 아름답게 펼쳐집니다. 올라올때는 조금 힘들수있으나 금방올라와요~
부산, 태종대,2017년 12월,"청주, 대한민국",5,열차 타고가면 참 쉬운데 한번도 못타봤습니다  표 끈기 넘나 어려븐거... 걸어서 갔는데  좀 마니 힘들긴 했지만 엄청 좋았습니다 
부산, 태종대,2017년 7월,X,5,"처음 방문하고, 더운 여름이여서 걷지는 않고 열차를 탔습니다. 걷기엔 좀 거리가 되보입니다. 중간에 해안 절벽으로 내려가는 코스도 있는데 다음번 방문엔 꼭 가보고 싶어요. 전망대에서 보는 바다 풍경이 속시원하게 펼쳐진 기억이에요."
부산, 태종대,2017년 7월,X,5,부산에서 제일 좋아하는 관광 스팟이에요 걸어가도 되고 기차타고 가도 되고 중간중간 내려서..바다 볼수 있는 정말 맘에 드는곳이에요 사람은 정말 많아요.
부산, 태종대,2017년 12월,X,5,걸어가면 힘들고 입장료 없으니 다누비열차 타는 것이 좋음 겨울바다라 더 상쾌하고 시원했다 바다색 아름답고 등대도 멋짐
부산, 태종대,2017년 8월,"서울, 대한민국",5,가족들과 휴가차 들른 태종대에서 산책하고 전망을 둘러보며 즐거운 시간을 보냈어요. 바다 전망을 보며 사진 찍기에도 좋고 여러가지 산책 코스를 탐방하기에도 잼있어요.
부산, 태종대,2017년 10월,"울산, 대한민국",5,여기 가니깐 제 아이폰 통신사가 KDDI 가 잡히네요 ㅋㅋㅋㅋ 그것도 모르고 전화랑 인터넷 하다가 요금 폭탄 ㅠㅠ 조심하세요 ㅋㅋ
부산, 태종대,2017년 7월,"인천, 대한민국",5,여름때 방문해서 다녀오고나니 머리가 축축해질 정도로 습했어요 .. 하지만 풍경은 엄청 훌륭했습니다
부산, 태종대,2017년 9월,"부산, 대한민국",5,갈때마다 만족하고 옵니다. 풍경좋고 공기좋고 산책하기 좋아요 걷기 힘드시면 열차타고 구경하세요
부산, 태종대,2017년 6월,"대구, 대한민국",4,걸어서 태종대를 다 보는 것은 무리이고 유람선 타고 보는 것을 추천. 버스에서 내리면 유람선 호객행위하는데 왕복으로 해주기 때문에 편함
부산, 태종대,2017년 11월,X,4,조그만 열차같은거 타고 편하게 구경할수도 있고 조금 체력이되신다면 걸어서 구경하기도 멋진곳이에요 숲이 어우러져서 공기도 좋아요
부산, 태종대,2017년 2월,X,5,집이 근처라서 어릴 때 정말 자주왔는데 어느정도 나이가 되니 그때는 몰랐던 절경들이 눈에 들어옵니다 나무도 많고 부산 최남단이라 그런지 공기도 정말 좋아요 천천히 걸어서 한바퀴 3-40분이면 충분합니다 꼭 가보세요 
부산, 태종대,2017년 10월,X,4,비가 오락가락 하면서 오는날 태종대를 가 봐 갔다는 동생이 있어서 가게 된 곳  비가 와서 위험해서 인지 다누비열차는 운행을 안 했습니다. 비가 우산 쓸정도로 오는 것은 아니여서 편하게 다닐수 있었고 더 운치가 있었다.  담에는 날씨 좋은날 다시 한번 가야 겠습니다.   
부산, 태종대,2017년 11월,X,3,열차 타려고 두시간 기다렸어요 기다릴만한곳 마땅치 않고 올라가서도 전망은 좋은데 굳이 갈필요는 없는듯해요
부산, 태종대,2017년 9월,"서울, 대한민국",4,"영도 끝의 해안공원인데, 면적이 매우 넓어서 순환관광열차를 타는 것을 추천합니다. 절벽과 어우러진 경치가 정말 멋있습니다. "
부산, 태종대,2017년 11월,"울산, 대한민국",4,부산 태종대 시원한 경치 볼 수 있어서 좋은 곳입니다!! 태종대 조금.걸어야하는데 전기치.타시면 돼요
부산, 태종대,2017년 9월,"대전, 대한민국",5,멋진 풍광을 볼 수 있는 곳 아이와 함께여서 힘들었던 곳 ㅎㅎ 그래도 추억이라는 즐거움을 남기고 온 곳 
부산, 태종대,2017년 4월,"인천, 대한민국",5,부산의 바다를 느낄수 있는 곳입니다. 부산에 올 때마다 방문하는데 경치가 아주 좋습니다. 중간에 전망대에 들려서 바다 내려다보면서 쉬면 그동안의 피로가 풀리는 느낌입니다. 
부산, 태종대,2017년 10월,X,4,부산에서 가장 좋아하는 곳중의 하나인데요 입구에서 다누비 열차를 이용해서 올라가면 등대 및 전망대가 나와요 그곳에서 하차해서 내려가면 되는데요 제법 긴 계단으로 오르고 내려야하기때문에 나이드신 분들이나 어린아이에겐 힘들어요 힘들어도 한번쯤은 내려가서 보시길 추천해요
부산, 태종대,2017년 8월,"서울, 대한민국",5,벚꽃이 피는 봄도 좋고 한 여름 위에 올라가서 경치도 보고 파도치는 바위 틈새에서 아주머니들이 파시는 해산물 맛도 보고 내려와 자갈마당에서 조개구이에 소주 한잔도 좋고 나름 트레일이 귀엽고 움직이고 있어서 걷지 않아도 되서 여행하기엔 편했던거 같다 
부산, 태종대,2017년 4월,X,4,다누비열차 이용하면 편하게 관광 가능합니다. 부산역이서 버스로 40분정도 걸립니다. 경치 구경은 태종대 강추합니다.
부산, 태종대,2017년 10월,"서울, 대한민국",3,바다경치를 구경하기 좋은 곳입니다. 자갈로 된 해변이 인상적이네요. 전망대까지 걸어서 30분정도 걸리고 순환버스는 사람이 많아서 꽤 오래기다려야합니다.
부산, 태종대,2017년 9월,"서울, 대한민국",4,"날씨가 중요한 곳인데 흐린날 가서 바다가 예쁘지않아 아쉬웠어요 날씨 좋은날 간다면 훨씬 좋을것같아요. 다누비열차가 있어서 별로 힘들지않게 이동할수있어 좋았고, 시간을두고 천천히 걸을생각이라면 다누비열차 안타도 걷기 좋은곳일듯해요. 주차비가 3000원 정도했는데 입장료는 없어요"
부산, 태종대,2017년 9월,X,4,바다 전망이 너무 좋아요 주변 자갈마당에서 신선한 해산물도 먹을수 있네요 전망대에서 오륙도와 주전자바위도 볼수 있어 신기했습니다
부산, 태종대,2017년 9월,"헹겔로, 네덜란드",5,태종대 산책로는 4킬로미터 조금 넘는 길이예요. 소나무와 바다를 양 옆으로 끼고 돌면서 아름다운 경치를 감상하고 이런저런 이야기를 하는 동안 서로를 이해하고 사랑을 키워나가기에 최고의 코스라고 생각해요~
부산, 태종대,2017년 9월,X,5,"동해바다를 만끽할 수 있는 태종대!!  한국 관광객도 많지만, 특히나 외국 관광객들이 많이 오는 곳.. 우리는 시간이 없어서 직접 산책을 하지는 못하고, 차를 타고 이동을 했지만, 주변 경관과 바다소리 등이 너무 좋았던 곳.. 저녁에 가면 일몰도 볼 수 있는 곳.. 전망대로 가면 분위기 있는 곳에서 맛있는 커피한잔을 할수가 있어서 너무 좋았음!  * 주차료: 4,000원(선불) * 산책 코스: 2시간 정도 * 9월부터는 바다바람이 차기 때문에 반팔은 지양 * 전망대 근처에 가페가 있음"
부산, 태종대,2017년 9월,X,5,배경 끝내줌 기차타면서 돌아다니고 시원한 바람맞으면서 전망대에있는 까페에서 퓽경바라보면 최고
부산, 태종대,2017년 8월,"순천, 대한민국",5,8번버스타고 종점까지가면 태종대에서 내려요. 근데 어디서 출발하건 이동하는데 좀 걸린다는게 좀 아쉬웠어요. 적어도 오후4시 전에는 도착하시는게 좋아요 그 이후에는 태종대에서 운영하는 다누비 열차를 못탈수도 있어요! 다누비 열차는 전망대 등대 광장을 들리는데 다 전망대와 등대는 가까워서 전망대에서 내리고 등대까진 걸어가셔서 다시 다누비 열차를 타셔도 돼요.
부산, 태종대,2017년 8월,"서울, 대한민국",4,바람 엄청 엄청 엄청 불어요..ㅋㅋㅋ 진짜 날아가는 줄 알았어요. 위험하니까 너무 끝까지 가지 마세요ㅜㅜ 여자분들 치마도 절대 금물.. 근데 경치도 너무 좋고 장관이었습니다! 부산에서 가장 기억남는 곳이에요
부산, 태종대,2017년 6월,X,4,도보 걸어갈수 있으나 시간적 여유가 좀 안되신다면 코끼리 열차를 타서 갈수도 있고 정상에는 정말이지 시원한 바다바람을 즐길수 있었서 좋았네여~~
부산, 태종대,2017년 6월,"인천, 대한민국",5,6월말이면 엄청 예쁜 수국이 만개할거예요. 저는 6월 중순쯤이라 아직 덜 핀 수국이 많아서 조금 아쉬웠어요. 근데 날씨가 너무 좋고 다누비 열차도 귀엽고 ㅎㅎ 살짝 등산 아닌 등산을 하긴 해야하지만 산과 바다를 동시에 볼 수 있어서 좋았어요.
부산, 태종대,2017년 6월,X,3,저희가 태종대 갔을때는 연휴기간이라 다누비 열차 줄이 무지 길었어요 걸어가면 30분 열차 기다리는시간은 한시간이랬는데  그래도 왔으니까 함 타보자고 기다렸는데 별로 볼것도 없고 차라리 걸어갔으면 천천히 구경하면서 가면 괜찮았겠다 싶더라구요 (열차는 성인 3천원입니다) 열차 표 구입할때 표에 번호가 찍혀나와서 줄서봤자 쓸데없고 순서되길 기다려야해요 내려올때도 한참 기다렸다는 ㅎㅎ 올라가서 레스토랑에서 브런치를 시켜먹었는데 전망대 레스토랑은 추천입니다 뷰가 이쁘고 음식도 맛있었어요 ㅎㅎ 열차때문에…
부산, 태종대,2017년 5월,"서울, 대한민국",3,"어릴 적에도 가보고 그 기억에 또 방문하게 되었네요. 워낙 오래된 곳이라 크게 매력적이진 않습니다만, 바다 전망과 푸른 공원을 거니는 기분이 좋네요. 예전에는 신혼여행지였을 정도로 유명한 곳."
부산, 태종대,2017년 5월,"서울, 대한민국",5,태종대에서...가볍게 드라이브하려고 하다가 방문한 태종대..  이번에 구매한 망원렌즈로 지나가는 갈매기를 촬영해보았슴...ㅎㅎ  날이 너무좋아서. 날이 좋지 않아서. 날이 적당해서...좋은 날이었는데....
부산, 태종대,2017년 3월,"서울, 대한민국",3,출장가서 직원들과 회식하기 위해 태종대 해변에서 바다에 발담그고 조개구이 먹었습니다. 카드결제는 안됩니다.
부산, 태종대,2017년 4월,"서울, 대한민국",4,열차 대신 한바퀴 산책 겸 둘러 볼 수 있다. 전망대 밑으로 내려가서는 신선한 해산물에 술 한잔 할 수 있는 곳. 
부산, 태종대,2016년 6월,"부산, 대한민국",4,부산역에서 도심리무진버스를 타고 가 볼수도있는 부산의 관광지입니다  나무와 바다가 이루어진 바위절경이 좋습니다 입구에서 주차하고 걸어가보는것도 좋을것같습니다.  특히 전망대인 자살바위쪽이 관광의 키포인트입니다
부산, 태종대,2016년 6월,X,5,사람이 많을 낮시간 보다는  아침일찍이 한바퀴도시는거 추천할께요 아무래도 관광지이다 보니 사람이 몰리면 태종대의 고즈넉한 나무향기와 파도소리를  잘 못들으실꺼예요 아침일찍가면 운동하시는 분들도 있고  꽃향기 나무향기에 바람도 솔솔 불고 참으로 좋습니다
부산, 태종대,2016년 12월,X,3,생각보다 춥지도 않고 맑아서 겨울인데도 봏앟어요. 한 십년전에 친구들이랑 왓을때도 겨울이옷는데 태종대는 그대로 인득. 다만 그 회떠주믄집 멍게랑 개불 같은거 가격이 깡패임. 그냥 안먹고 나와서 횟집을 가는게 나음
부산, 태종대,2017년 3월,X,5,태종대의 멋진풍경은 밤과 낮모두입니다. 공원산책로가 매우잘되어있고 길거리 먹거리도 아주좋았습니다 바람이많이불었지만 여름에가기 시원한 여행지입니다 자갈마당의 조개구이도 맛있었습니다
부산, 태종대,2017년 3월,"부산, 대한민국",4,앞 바다엔 오륙도 빼곤 망망대해라서 조금 심심한 편이지만 해안가에 둘러진 도로를 따라 일주하다 보면 깎아지른 절벽이 아름다운 곳 영도 끝자락에 있어 시간이 많이 걸리는 것이 조금 단점. 
부산, 태종대,2017년 2월,X,5,지인을 부산으로 초대 할 때 꼭 방문하는 곳입니다. 동해바다를 제대로 느낄 수 있어요. 1시간 산책을 하면 정말 좋아요
부산, 태종대,2017년 3월,"천안, 대한민국",5,정말 멋진 풍경을 볼 수 있는 곳입니다. 지질학적으로도 매우 중요한 곳이라고 하니 관련된 정보나 공부를 하고 본다면 더욱 좋으리라 봅니다. 군데군데 공사중이거나 출입금지 구역이 있어서 조금 서운 했지만 그래도 정말 멋진 곳입니다.
부산, 범어사,2019년 7월,X,4,부산을 내려다 보는 범어사. 큰 도시에서 이런 절이 있는 것이 놀랍다. 여름이면 범어사 아래 계곡 물이 흐를 때 물장구 잠시 치는 것도 좋다. 물이 아주 시원하고 맑다.
부산, 범어사,2019년 8월,"서울, 대한민국",5,부산에서 제일 큰 사찰이자 전국적으로도 다섯 손가락 안에 꼽히는 고찰입니다. 찾는 사람이 많아서 산 속에 있음에도 교통도 편리한 게 장점.
부산, 범어사,2019년 12월,"부산, 대한민국",5,"신라 문무왕때 의상대사가 창건했으며 해인사, 통도사와 함께 영남의 3대 사찰로 부산의 대표적인 사찰입니다.  불교신자가 아니라도 천년고찰로서 볼거리가 풍부하여 내,외국인들이 많이 찾는 곳입니다.  또한 일반인들을 대상으로 템플스테이도 운영을 합니다.   오랫만에 찾았더니 통로 곳곳에 예쁜색깔의 등으로 장식되어 있어 정말 운치있었습니다.  지하철 1호선 범어사역에 내려서 5번 또는 7번 출구에서 주택가 방향으로 500m 정도 걸어가서 90번 버스를 타고 범어사 매표소 입구에 내리면 됩니다.  입장료는 무료입니다.…"
부산, 범어사,2018년 12월,"광주, 대한민국",4,부산 끝자락에 위치해 수많은 관광객들과 스님들의 방문이 이어지는 곳. 수학여행도 소풍도 많이도 갔던 기억이... 엣날의 고취는 여전히 남아있는데 주변환경은 변화가 있었네요. 그래도 옛 추억이 살아있는 곳입니다.
부산, 범어사,2019년 3월,X,3,부산의 대표적인 절이다. 산 중에 있어 절 방문뿐 아니라 등산을 하고 싶은 사람들에게도 좋은 등산 코스를 제공한다. 불교 행사때 방문해보면 여러 이벤트들을 체험해볼 수 있다.
부산, 범어사,2019년 5월,"부산, 대한민국",5,매우 아름답다. 산책하기에  좋은 장소이다. 맑은 공기와 아름다운 경치가 매우 좋은 장소이다. 범어사까지 가는 길에 우거진 숲의 경치는 기분을 좋게 한다.
부산, 범어사,2019년 4월,X,5,부산에서는 단연 빼어난 절입니다. 산세가 좋고 고찰의 분위기가 남아 있으며 대중교통으로 어렵지 않게 접근할 수 있습니다.
부산, 범어사,2019년 9월,"서울, 대한민국",4,"지도로 봤을때는 산을 꽤 올라가야해서 걱정했는데, 다행히 주차장과의 거리가 멀지 않았습니다. 무료경내 주차장은 줄이 매우 길고요. 버스정류장 옆 주차장은 주말에 3천원 정도 내는데 공간이 좀 빕니다."
부산, 범어사,2018년 10월,"서울, 대한민국",5,"부산 여러번 가봤지만, 범어사는 한번가봤어요~ 범어사 단풍 정말 예뻐요 특히 해지기 직전 햇볕과 반짝이는 범어사 단풍 정말 예뻐요"
